epoch,accuracy,loss,val_accuracy,val_loss
70,0.4010465145111084,1.5452686548233032,0.4215658903121948,1.5077937841415405
71,0.40600037574768066,1.540297031402588,0.4196154773235321,1.5110933780670166
72,0.40281131863594055,1.5450094938278198,0.414878785610199,1.5157549381256104
73,0.3994055390357971,1.5411524772644043,0.4140429198741913,1.5161702632904053
74,0.4010155498981476,1.5455703735351562,0.41627195477485657,1.5106004476547241
75,0.4023778438568115,1.5431169271469116,0.42128726840019226,1.503673791885376
76,0.4020063281059265,1.5447393655776978,0.4084703326225281,1.5204401016235352
77,0.4032757580280304,1.5433175563812256,0.41794371604919434,1.5205415487289429
78,0.4025326669216156,1.5442917346954346,0.419058233499527,1.5099257230758667
79,0.40265652537345886,1.5390340089797974,0.41627195477485657,1.5101702213287354
80,0.4034615159034729,1.5419833660125732,0.4210086464881897,1.5005123615264893
81,0.4017895758152008,1.541477918624878,0.4154360592365265,1.516345500946045
82,0.4042355418205261,1.540382742881775,0.4151574373245239,1.5140129327774048
83,0.39980804920196533,1.5457704067230225,0.4054054021835327,1.5297001600265503
84,0.3999009132385254,1.5409326553344727,0.40930622816085815,1.5098854303359985
85,0.4007987976074219,1.5441373586654663,0.41153523325920105,1.505859613418579
86,0.4012013077735901,1.5440601110458374,0.4196154773235321,1.5071371793746948
87,0.3982290029525757,1.5429621934890747,0.41432154178619385,1.5148025751113892
88,0.4004891812801361,1.5429792404174805,0.4067985415458679,1.520339846611023
89,0.39925071597099304,1.5437194108963013,0.41989412903785706,1.5001404285430908
90,0.4016347825527191,1.5391817092895508,0.4173864722251892,1.5046703815460205
91,0.40318286418914795,1.541853904724121,0.4132070243358612,1.520495891571045
92,0.4000867009162903,1.541886568069458,0.40735581517219543,1.5267448425292969
93,0.3993436098098755,1.5404479503631592,0.40596267580986023,1.5272808074951172
94,0.3992197513580322,1.5449798107147217,0.41710782051086426,1.5064188241958618
95,0.4020063281059265,1.542128324508667,0.4204513728618622,1.5060391426086426
96,0.40073689818382263,1.5401002168655396,0.4176650941371918,1.5121039152145386
97,0.3986314833164215,1.542949914932251,0.414878785610199,1.5088937282562256
98,0.4021611213684082,1.5417433977127075,0.40791305899620056,1.5176842212677002
99,0.39968419075012207,1.5441515445709229,0.41933685541152954,1.5102859735488892
100,0.4014180302619934,1.5430043935775757,0.42630258202552795,1.5073444843292236
101,0.4025017023086548,1.541603684425354,0.4054054021835327,1.533203125
102,0.40259459614753723,1.5388208627700806,0.4062412977218628,1.5263080596923828
103,0.4012322723865509,1.5446819067001343,0.4126497507095337,1.5114331245422363
104,0.3991888165473938,1.5447866916656494,0.4196154773235321,1.5113624334335327
105,0.40522632002830505,1.541018009185791,0.41014209389686584,1.5239529609680176
106,0.40262556076049805,1.543906331062317,0.41237112879753113,1.5222479104995728
107,0.39968419075012207,1.545499563217163,0.4176650941371918,1.5130096673965454
108,0.3971762955188751,1.545168161392212,0.411813884973526,1.512015700340271
109,0.3994055390357971,1.543401837348938,0.4151574373245239,1.5130093097686768
110,0.40321382880210876,1.5381604433059692,0.41989412903785706,1.5122157335281372
111,0.4034305512905121,1.5461349487304688,0.41933685541152954,1.5123203992843628
112,0.4020991921424866,1.5407999753952026,0.41989412903785706,1.5023188591003418
113,0.40113937854766846,1.5430124998092651,0.42295902967453003,1.5049775838851929
114,0.4056597948074341,1.543585181236267,0.41989412903785706,1.503914713859558
115,0.3993436098098755,1.5459115505218506,0.42268040776252747,1.4973338842391968
116,0.4008607268333435,1.542853832244873,0.4176650941371918,1.5015320777893066
117,0.39872437715530396,1.5461095571517944,0.4187796115875244,1.5043703317642212
118,0.40036535263061523,1.5418282747268677,0.42351630330085754,1.5035122632980347
119,0.4005201458930969,1.5446491241455078,0.4182223379611969,1.5078151226043701
120,0.4019443988800049,1.546624779701233,0.42072999477386475,1.5076488256454468
121,0.40110841393470764,1.5430934429168701,0.423237681388855,1.5054744482040405
122,0.3986624479293823,1.5450084209442139,0.4173864722251892,1.504302978515625
123,0.40228497982025146,1.5408986806869507,0.42630258202552795,1.4995847940444946
124,0.40166574716567993,1.5424909591674805,0.41794371604919434,1.5059666633605957
125,0.3997770845890045,1.5436397790908813,0.4215658903121948,1.5004138946533203
126,0.39912688732147217,1.5483200550079346,0.419058233499527,1.514379858970642
127,0.4017895758152008,1.5473487377166748,0.4251880645751953,1.514389157295227
128,0.40265652537345886,1.5415878295898438,0.41348564624786377,1.5100517272949219
129,0.4034305512905121,1.5416998863220215,0.4224017858505249,1.502510905265808
130,0.40414267778396606,1.5438932180404663,0.4126497507095337,1.5274006128311157
131,0.40296614170074463,1.5421594381332397,0.4251880645751953,1.5013350248336792
132,0.4020991921424866,1.5407532453536987,0.41850098967552185,1.506113052368164
133,0.4036472737789154,1.5400298833847046,0.41794371604919434,1.5073689222335815
134,0.39925071597099304,1.5434746742248535,0.414878785610199,1.5123882293701172
135,0.3992197513580322,1.5455248355865479,0.4182223379611969,1.5075205564498901
136,0.4027184247970581,1.5419670343399048,0.42908889055252075,1.5022776126861572
137,0.40055111050605774,1.5482475757598877,0.4067985415458679,1.5196537971496582
138,0.39764073491096497,1.5424798727035522,0.419058233499527,1.5035666227340698
139,0.3992197513580322,1.5450286865234375,0.42212316393852234,1.5108656883239746
140,0.3988482356071472,1.5471974611282349,0.42128726840019226,1.512657642364502
141,0.40055111050605774,1.542858600616455,0.4237949252128601,1.498860478401184
142,0.3984147608280182,1.5435384511947632,0.4173864722251892,1.496720314025879
143,0.39816707372665405,1.544321060180664,0.4279743731021881,1.4974015951156616
144,0.3984766900539398,1.5445711612701416,0.4196154773235321,1.497916579246521
145,0.4008607268333435,1.5377471446990967,0.42490944266319275,1.505254864692688
146,0.4040497839450836,1.5390263795852661,0.4151574373245239,1.5036498308181763
147,0.4021301567554474,1.5408059358596802,0.4151574373245239,1.5008784532546997
148,0.4056907594203949,1.544175386428833,0.4154360592365265,1.51502525806427
149,0.3989720642566681,1.5461349487304688,0.4159933030605316,1.5111302137374878
150,0.4000867009162903,1.540888786315918,0.42128726840019226,1.503252387046814
151,0.4038330614566803,1.5386914014816284,0.4196154773235321,1.5118346214294434
152,0.40259459614753723,1.5427180528640747,0.4132070243358612,1.5104761123657227
153,0.39782649278640747,1.54633629322052,0.42212316393852234,1.5038695335388184
154,0.40110841393470764,1.5450650453567505,0.42212316393852234,1.5064809322357178
155,0.40129420161247253,1.5440329313278198,0.423237681388855,1.5028899908065796
156,0.4051644206047058,1.539029598236084,0.4274170994758606,1.5035488605499268
157,0.4010465145111084,1.5418647527694702,0.4187796115875244,1.5017529726028442
158,0.39906495809555054,1.5459506511688232,0.41655057668685913,1.509486436843872
159,0.40135613083839417,1.539674997329712,0.4112566113471985,1.5241177082061768
160,0.4038330614566803,1.5414109230041504,0.4310392737388611,1.5003513097763062
161,0.4017895758152008,1.542222499847412,0.4196154773235321,1.5117778778076172
162,0.39999380707740784,1.5433158874511719,0.41989412903785706,1.50057053565979
163,0.4020991921424866,1.5437482595443726,0.41933685541152954,1.506266474723816
164,0.4058455526828766,1.5422048568725586,0.4204513728618622,1.5116467475891113
165,0.3995912969112396,1.5429069995880127,0.419058233499527,1.5080193281173706
166,0.39853861927986145,1.5470553636550903,0.4237949252128601,1.5131816864013672
167,0.4040497839450836,1.5372117757797241,0.4215658903121948,1.5126099586486816
168,0.40429747104644775,1.5409799814224243,0.42212316393852234,1.5098659992218018
169,0.39819803833961487,1.5457830429077148,0.40874895453453064,1.5173449516296387
170,0.4006440043449402,1.544634222984314,0.4196154773235321,1.5044413805007935
171,0.4012013077735901,1.5416144132614136,0.4218445122241974,1.4982408285140991
172,0.4007059335708618,1.544011116027832,0.41432154178619385,1.5151113271713257
173,0.40113937854766846,1.5459502935409546,0.4187796115875244,1.5067082643508911
174,0.4012322723865509,1.5438735485076904,0.42295902967453003,1.503190040588379
175,0.4021611213684082,1.5419954061508179,0.4293675124645233,1.5043530464172363
176,0.40203729271888733,1.539118766784668,0.4218445122241974,1.5084149837493896
177,0.40600037574768066,1.539067268371582,0.41850098967552185,1.5010775327682495
178,0.40321382880210876,1.5394712686538696,0.4224017858505249,1.5054328441619873
179,0.3988172709941864,1.5430737733840942,0.4215658903121948,1.5096663236618042
180,0.39705243706703186,1.5432499647140503,0.4196154773235321,1.5047543048858643
181,0.40374016761779785,1.5405043363571167,0.419058233499527,1.525662899017334
182,0.4012322723865509,1.544905185699463,0.4109779894351959,1.514181137084961
183,0.40432843565940857,1.5411157608032227,0.41989412903785706,1.5041122436523438
184,0.40262556076049805,1.5402635335922241,0.42128726840019226,1.5016679763793945
185,0.4045451879501343,1.5419013500213623,0.4224017858505249,1.5026769638061523
186,0.40191343426704407,1.5411328077316284,0.41432154178619385,1.5158252716064453
187,0.40129420161247253,1.5439199209213257,0.4132070243358612,1.5032360553741455
188,0.40203729271888733,1.5436300039291382,0.4140429198741913,1.5222512483596802
189,0.4051644206047058,1.5430244207382202,0.42908889055252075,1.509819746017456
190,0.4051644206047058,1.5409363508224487,0.42268040776252747,1.5087733268737793
191,0.40445229411125183,1.5399528741836548,0.4257453382015228,1.5049983263015747
192,0.39912688732147217,1.5422518253326416,0.40874895453453064,1.5218828916549683
193,0.4000867009162903,1.542709231376648,0.42072999477386475,1.5042262077331543
194,0.39850765466690063,1.5414280891418457,0.4218445122241974,1.51621413230896
195,0.40166574716567993,1.5395244359970093,0.41933685541152954,1.5050491094589233
196,0.40559786558151245,1.54123854637146,0.42072999477386475,1.5127309560775757
197,0.39943650364875793,1.5410467386245728,0.4237949252128601,1.4981777667999268
198,0.40191343426704407,1.543185830116272,0.4237949252128601,1.5131065845489502
199,0.4053192138671875,1.5373646020889282,0.4224017858505249,1.5095231533050537
200,0.40055111050605774,1.5429444313049316,0.423237681388855,1.5054556131362915
201,0.40240880846977234,1.538070797920227,0.4224017858505249,1.5022308826446533
202,0.39962226152420044,1.5448851585388184,0.41850098967552185,1.4952465295791626
203,0.4026874601840973,1.5408482551574707,0.42407354712486267,1.4989062547683716
204,0.40318286418914795,1.542047142982483,0.4257453382015228,1.503185510635376
205,0.4014489948749542,1.5407137870788574,0.4151574373245239,1.5300652980804443
206,0.4008607268333435,1.5424779653549194,0.41237112879753113,1.526262879371643
207,0.40541210770606995,1.5397316217422485,0.42295902967453003,1.509914755821228
208,0.4003343880176544,1.541164755821228,0.4215658903121948,1.527259349822998
209,0.4010774791240692,1.5439313650131226,0.41571468114852905,1.5145595073699951
210,0.4017895758152008,1.5388293266296387,0.41655057668685913,1.50747549533844
211,0.4025636315345764,1.5429173707962036,0.41989412903785706,1.5079058408737183
212,0.4028732478618622,1.5406666994094849,0.4302034080028534,1.493672251701355
213,0.40191343426704407,1.5400513410568237,0.4215658903121948,1.499455213546753
214,0.4017276465892792,1.5429595708847046,0.41014209389686584,1.5278576612472534
215,0.3999318778514862,1.543229579925537,0.4040122628211975,1.535321593284607
216,0.4023778438568115,1.5416309833526611,0.41069936752319336,1.5182925462722778
217,0.4040188193321228,1.5434519052505493,0.41292840242385864,1.5142576694488525
218,0.39906495809555054,1.5456702709197998,0.4173864722251892,1.5064798593521118
219,0.4017895758152008,1.5405336618423462,0.41153523325920105,1.5149198770523071
220,0.4003034234046936,1.541651964187622,0.41989412903785706,1.5125454664230347
221,0.40017956495285034,1.5420476198196411,0.40791305899620056,1.5271823406219482
222,0.39869341254234314,1.5392136573791504,0.4151574373245239,1.5210107564926147
223,0.40021052956581116,1.5409315824508667,0.41153523325920105,1.5260752439498901
224,0.4049167037010193,1.5426809787750244,0.42713847756385803,1.5064178705215454
225,0.4051024913787842,1.5417946577072144,0.4140429198741913,1.5198249816894531
226,0.40203729271888733,1.5449371337890625,0.41989412903785706,1.5076162815093994
227,0.40559786558151245,1.5398006439208984,0.4154360592365265,1.5199739933013916
228,0.4020991921424866,1.5395957231521606,0.419058233499527,1.5013585090637207
229,0.4005201458930969,1.5432239770889282,0.4104207158088684,1.5223698616027832
230,0.4020063281059265,1.5437350273132324,0.42295902967453003,1.517655372619629
231,0.4007987976074219,1.5436910390853882,0.42853161692619324,1.5020909309387207
232,0.4023469090461731,1.5385897159576416,0.41292840242385864,1.5092607736587524
233,0.4034924805164337,1.5395442247390747,0.4187796115875244,1.5168555974960327
234,0.40469998121261597,1.5420116186141968,0.4196154773235321,1.502995252609253
235,0.40522632002830505,1.5384763479232788,0.4246308207511902,1.5065279006958008
236,0.4014180302619934,1.5427581071853638,0.4098634719848633,1.5058341026306152
237,0.4001176655292511,1.5435763597488403,0.4026191234588623,1.524121642112732
238,0.40541210770606995,1.5367034673690796,0.4251880645751953,1.5023043155670166
239,0.4047928750514984,1.541668176651001,0.4224017858505249,1.5050138235092163
240,0.3986624479293823,1.5442616939544678,0.4246308207511902,1.4947288036346436
241,0.40188246965408325,1.5411845445632935,0.4173864722251892,1.4991531372070312
242,0.40222305059432983,1.5396159887313843,0.41933685541152954,1.514142632484436
243,0.40169671177864075,1.5397332906723022,0.4243521988391876,1.5043913125991821
244,0.4041736423969269,1.539000391960144,0.4173864722251892,1.5095601081848145
245,0.40005573630332947,1.5405256748199463,0.42685985565185547,1.4987952709197998
246,0.4030590057373047,1.5406266450881958,0.4243521988391876,1.4904810190200806
247,0.4008916914463043,1.5391566753387451,0.4081917107105255,1.5218384265899658
248,0.40228497982025146,1.5409015417099,0.42212316393852234,1.5083285570144653
249,0.40154188871383667,1.5409412384033203,0.42407354712486267,1.5014430284500122
250,0.40055111050605774,1.541882872581482,0.4126497507095337,1.5258644819259644
251,0.4043903648853302,1.537997841835022,0.4237949252128601,1.508506178855896
252,0.4012632369995117,1.5382492542266846,0.41655057668685913,1.4996461868286133
253,0.40222305059432983,1.5403952598571777,0.41933685541152954,1.5037473440170288
254,0.4001176655292511,1.5417534112930298,0.4260239601135254,1.5061190128326416
255,0.3986314833164215,1.5419918298721313,0.4204513728618622,1.5046122074127197
256,0.4071769118309021,1.5392718315124512,0.40707719326019287,1.5183868408203125
257,0.399157851934433,1.5428882837295532,0.41237112879753113,1.5197780132293701
258,0.4028732478618622,1.5403751134872437,0.4126497507095337,1.5117024183273315
259,0.39983901381492615,1.5394470691680908,0.4109779894351959,1.529400110244751
260,0.4030899703502655,1.5380197763442993,0.41794371604919434,1.50798761844635
261,0.40222305059432983,1.5404857397079468,0.423237681388855,1.500075340270996
262,0.40321382880210876,1.5404345989227295,0.423237681388855,1.5101498365402222
263,0.40185150504112244,1.542415976524353,0.4237949252128601,1.506032943725586
264,0.4041736423969269,1.5366288423538208,0.4201727509498596,1.503272533416748
265,0.40262556076049805,1.5427565574645996,0.4196154773235321,1.5137121677398682
266,0.40042728185653687,1.5431101322174072,0.4218445122241974,1.501090407371521
267,0.40525728464126587,1.5390788316726685,0.4168291985988617,1.5319116115570068
268,0.40281131863594055,1.5409482717514038,0.4187796115875244,1.5114320516586304
269,0.40243977308273315,1.5391902923583984,0.4218445122241974,1.5038262605667114
270,0.40377113223075867,1.5390269756317139,0.42212316393852234,1.5095174312591553
271,0.39999380707740784,1.5443211793899536,0.4218445122241974,1.5046347379684448
272,0.4014180302619934,1.541176438331604,0.4196154773235321,1.519204020500183
273,0.40042728185653687,1.5412558317184448,0.4243521988391876,1.5039957761764526
274,0.39906495809555054,1.5397374629974365,0.41989412903785706,1.5070501565933228
275,0.40395689010620117,1.5377498865127563,0.41850098967552185,1.5100047588348389
276,0.40302804112434387,1.540195345878601,0.41348564624786377,1.5069894790649414
277,0.4005201458930969,1.5428099632263184,0.4154360592365265,1.5180323123931885
278,0.4025326669216156,1.5423787832260132,0.4210086464881897,1.5110353231430054
279,0.4023469090461731,1.5359890460968018,0.41989412903785706,1.5032206773757935
280,0.39856958389282227,1.5433707237243652,0.41069936752319336,1.5222588777542114
281,0.4003034234046936,1.5431116819381714,0.42908889055252075,1.5070513486862183
282,0.4015728533267975,1.5410799980163574,0.42685985565185547,1.5038295984268188
283,0.39590686559677124,1.544929027557373,0.4257453382015228,1.4957038164138794
284,0.4025636315345764,1.5408265590667725,0.4146001636981964,1.5176085233688354
285,0.4001486301422119,1.543489694595337,0.42630258202552795,1.5038543939590454
286,0.3995293974876404,1.5435056686401367,0.41933685541152954,1.503739595413208
287,0.40095362067222595,1.5415794849395752,0.42212316393852234,1.5185950994491577
288,0.40151092410087585,1.539048671722412,0.4243521988391876,1.5071905851364136
289,0.40017956495285034,1.544407606124878,0.42351630330085754,1.4969172477722168
290,0.4008297622203827,1.5424655675888062,0.42128726840019226,1.4987071752548218
291,0.40559786558151245,1.535689115524292,0.41989412903785706,1.5067994594573975
292,0.4020063281059265,1.5426304340362549,0.4243521988391876,1.501952886581421
293,0.40466901659965515,1.5368343591690063,0.4154360592365265,1.5165860652923584
294,0.40432843565940857,1.5387839078903198,0.42546671628952026,1.5068222284317017
295,0.400674968957901,1.5428683757781982,0.41710782051086426,1.5159929990768433
296,0.40151092410087585,1.5434752702713013,0.42072999477386475,1.509831190109253
297,0.39962226152420044,1.540556788444519,0.4176650941371918,1.499086856842041
298,0.4020063281059265,1.5427699089050293,0.42630258202552795,1.517553687095642
299,0.402904212474823,1.5438575744628906,0.42685985565185547,1.497804880142212
300,0.40113937854766846,1.538451910018921,0.42268040776252747,1.5093300342559814
301,0.39980804920196533,1.5408132076263428,0.42490944266319275,1.5036115646362305
302,0.4023159444332123,1.5424567461013794,0.41710782051086426,1.5105679035186768
303,0.3999318778514862,1.5403324365615845,0.41655057668685913,1.5214909315109253
304,0.4038020968437195,1.5337138175964355,0.41571468114852905,1.5125807523727417
305,0.3999009132385254,1.5394946336746216,0.4154360592365265,1.5065385103225708
306,0.3967737853527069,1.5472732782363892,0.4210086464881897,1.5039849281311035
307,0.4017895758152008,1.5350875854492188,0.414878785610199,1.509530782699585
308,0.3989720642566681,1.5394355058670044,0.41850098967552185,1.5152039527893066
309,0.40206822752952576,1.5387579202651978,0.41850098967552185,1.5144188404083252
310,0.4016038179397583,1.5401136875152588,0.4098634719848633,1.5289961099624634
311,0.4014489948749542,1.5428104400634766,0.42407354712486267,1.5133205652236938
312,0.40002477169036865,1.5422892570495605,0.4201727509498596,1.508406400680542
313,0.39816707372665405,1.5435055494308472,0.4329896867275238,1.5081371068954468
314,0.4036472737789154,1.539355754852295,0.42295902967453003,1.511702060699463
315,0.4018205404281616,1.5438939332962036,0.4159933030605316,1.5149136781692505
316,0.4016347825527191,1.5401241779327393,0.423237681388855,1.496925711631775
317,0.4016038179397583,1.539181113243103,0.40707719326019287,1.5299293994903564
318,0.40228497982025146,1.5395541191101074,0.4168291985988617,1.5271553993225098
319,0.40339958667755127,1.540245771408081,0.4218445122241974,1.5082999467849731
320,0.3992197513580322,1.5442882776260376,0.419058233499527,1.5099713802337646
321,0.40061303973197937,1.5396795272827148,0.4246308207511902,1.5047597885131836
322,0.4023159444332123,1.5376135110855103,0.4265812337398529,1.4996263980865479
323,0.40278035402297974,1.5393450260162354,0.41933685541152954,1.5061124563217163
324,0.4056907594203949,1.5376160144805908,0.4224017858505249,1.5103049278259277
325,0.40225401520729065,1.5411834716796875,0.4154360592365265,1.5072362422943115
326,0.40240880846977234,1.5424292087554932,0.41209250688552856,1.5177611112594604
327,0.40039631724357605,1.5407037734985352,0.42769575119018555,1.4977784156799316
328,0.4012322723865509,1.5374361276626587,0.4182223379611969,1.5053414106369019
329,0.40333765745162964,1.5400885343551636,0.4132070243358612,1.514060616493225
330,0.3994055390357971,1.5441774129867554,0.42351630330085754,1.4965012073516846
331,0.39875534176826477,1.5428051948547363,0.41209250688552856,1.5313104391098022
332,0.40302804112434387,1.5388156175613403,0.41989412903785706,1.5088114738464355
333,0.4005201458930969,1.5400811433792114,0.4146001636981964,1.520969033241272
334,0.3999009132385254,1.5437533855438232,0.423237681388855,1.496480107307434
335,0.40262556076049805,1.5400347709655762,0.41209250688552856,1.529591679573059
336,0.40451422333717346,1.5354344844818115,0.42630258202552795,1.489838719367981
337,0.40507152676582336,1.5392136573791504,0.41989412903785706,1.512765884399414
338,0.4026874601840973,1.5408360958099365,0.4215658903121948,1.5009450912475586
339,0.4021611213684082,1.538941502571106,0.41989412903785706,1.5082818269729614
340,0.4023469090461731,1.5378767251968384,0.4176650941371918,1.5153125524520874
341,0.39909592270851135,1.543324589729309,0.414878785610199,1.5112725496292114
342,0.4031209349632263,1.5385206937789917,0.4173864722251892,1.5164796113967896
343,0.40284228324890137,1.5388610363006592,0.4067985415458679,1.5340945720672607
344,0.40240880846977234,1.5377410650253296,0.42295902967453003,1.5035722255706787
345,0.4012322723865509,1.5386607646942139,0.4210086464881897,1.5137825012207031
346,0.40055111050605774,1.539138913154602,0.41209250688552856,1.5117733478546143
347,0.4025326669216156,1.5419058799743652,0.42268040776252747,1.5023179054260254
348,0.40061303973197937,1.5379036664962769,0.4215658903121948,1.5209286212921143
349,0.40185150504112244,1.5415843725204468,0.42128726840019226,1.5065943002700806
350,0.40488573908805847,1.540522813796997,0.42212316393852234,1.5135732889175415
351,0.39835283160209656,1.537524938583374,0.42212316393852234,1.5181019306182861
352,0.4045761227607727,1.5387815237045288,0.42268040776252747,1.4987508058547974
353,0.400241494178772,1.5446813106536865,0.411813884973526,1.5171911716461182
354,0.40630999207496643,1.5381556749343872,0.40094733238220215,1.5392781496047974
355,0.4011703431606293,1.5368515253067017,0.4126497507095337,1.5109165906906128
356,0.40240880846977234,1.5417461395263672,0.414878785610199,1.5192564725875854
357,0.39962226152420044,1.5395499467849731,0.41627195477485657,1.506028652191162
358,0.40352344512939453,1.541835904121399,0.4182223379611969,1.5142797231674194
359,0.4049786329269409,1.5373197793960571,0.42072999477386475,1.5033464431762695
360,0.4016038179397583,1.54073166847229,0.4246308207511902,1.5040346384048462
361,0.4017276465892792,1.5385602712631226,0.41655057668685913,1.5079783201217651
362,0.4016347825527191,1.540784239768982,0.42295902967453003,1.5112674236297607
363,0.4049476683139801,1.5353245735168457,0.4095848500728607,1.5253221988677979
364,0.4021301567554474,1.541943073272705,0.4159933030605316,1.511911153793335
365,0.402904212474823,1.540273666381836,0.4168291985988617,1.5137979984283447
366,0.4012322723865509,1.5372205972671509,0.4187796115875244,1.5072301626205444
367,0.4019443988800049,1.5394145250320435,0.42546671628952026,1.5033318996429443
368,0.4014180302619934,1.5415096282958984,0.4196154773235321,1.4995789527893066
369,0.3983837962150574,1.5455586910247803,0.42853161692619324,1.500142216682434
370,0.40339958667755127,1.5348225831985474,0.42268040776252747,1.4936089515686035
371,0.40333765745162964,1.539637804031372,0.4243521988391876,1.508275032043457
